CRASH DATE,BOROUGH,LATITUDE,LONGITUDE
11/09/2022,BROOKLYN,40.62636,-73.91901
11/09/2022,BROOKLYN,40.645947,-73.9951
11/09/2022,BROOKLYN,40.659756,-73.90628
11/09/2022,BROOKLYN,40.685795,-74.00038
11/09/2022,BROOKLYN,40.663284,-73.96096
11/09/2022,BROOKLYN,40.700424,-73.9444
11/09/2022,BROOKLYN,40.605675,-73.966965
11/09/2022,BROOKLYN,40.665024,-73.870575
11/09/2022,BROOKLYN,40.6479,-73.96062
11/09/2022,BROOKLYN,40.676533,-73.90092
11/09/2022,BROOKLYN,40.70547,-73.95024
11/09/2022,BROOKLYN,40.63669,-73.96452
11/09/2022,BROOKLYN,40.68608,-73.99091
11/09/2022,BROOKLYN,40.660397,-73.98038
11/09/2022,BROOKLYN,40.632065,-73.91861
11/09/2022,BROOKLYN,40.63376,-74.023994
11/09/2022,BROOKLYN,40.66528,-73.92276
11/09/2022,BROOKLYN,40.61562,-73.95959
11/09/2022,BROOKLYN,40.694576,-73.95615
11/09/2022,BROOKLYN,40.641144,-73.90701
11/09/2022,BROOKLYN,40.667706,-73.90636
11/09/2022,BROOKLYN,40.64663,-73.95566
11/09/2022,BROOKLYN,40.6552,-73.893555
11/09/2022,BROOKLYN,40.690357,-73.989746
11/09/2022,BROOKLYN,40.70159,-73.94875
11/09/2022,BROOKLYN,40.682163,-73.889015
11/09/2022,BROOKLYN,40.676006,-73.90497
11/09/2022,BROOKLYN,40.698036,-73.962845
11/09/2022,BROOKLYN,40.636196,-73.89236
11/09/2022,BROOKLYN,40.641064,-74.00969
11/09/2022,BROOKLYN,40.65901,-73.912895
11/09/2022,BROOKLYN,40.693832,-73.909615
11/09/2022,BROOKLYN,40.677406,-73.983055
11/09/2022,BROOKLYN,40.62605,-73.953514
11/09/2022,BROOKLYN,40.674606,-73.997856
11/09/2022,BROOKLYN,40.67452,-73.997894
11/09/2022,BROOKLYN,40.633892,-73.9027
11/09/2022,BROOKLYN,40.697407,-73.93601
11/09/2022,BROOKLYN,40.679733,-73.97432
11/10/2022,BROOKLYN,40.699436,-73.91229
11/10/2022,BROOKLYN,40.64538,-73.98625
11/10/2022,BROOKLYN,40.64366,-73.90067
11/10/2022,BROOKLYN,40.662632,-73.89759
11/10/2022,BROOKLYN,40.66939,-73.99026
11/10/2022,BROOKLYN,40.68899,-73.94503
11/10/2022,BROOKLYN,40.616436,-73.92953
11/10/2022,BROOKLYN,0,0
11/10/2022,BROOKLYN,,
11/10/2022,BROOKLYN,0,0
11/10/2022,BROOKLYN,40.66169,-73.88757
11/10/2022,BROOKLYN,40.625973,-73.97624
11/10/2022,BROOKLYN,40.702072,-73.96452
11/10/2022,BROOKLYN,40.637936,-73.97059
11/10/2022,BROOKLYN,40.68561,-73.92326
11/10/2022,BROOKLYN,40.708557,-73.938095
11/10/2022,BROOKLYN,40.629974,-74.00813
11/10/2022,BROOKLYN,40.732716,-73.95807
11/10/2022,BROOKLYN,40.64269,-73.95764
11/10/2022,BROOKLYN,40.62797,-74.02326
11/10/2022,BROOKLYN,40.637966,-73.981895
11/10/2022,BROOKLYN,,
11/10/2022,BROOKLYN,40.649292,-73.883675
11/10/2022,BROOKLYN,40.67341,-73.93348
11/10/2022,BROOKLYN,40.690468,-73.9879
11/10/2022,BROOKLYN,40.6313,-74.01034
11/10/2022,BROOKLYN,40.70324,-73.91439
11/10/2022,BROOKLYN,40.66996,-73.985664
11/10/2022,BROOKLYN,40.662014,-73.86838
11/10/2022,BROOKLYN,40.634396,-74.02363
11/10/2022,BROOKLYN,40.714455,-73.935295
11/10/2022,BROOKLYN,40.61652,-73.91007
11/10/2022,BROOKLYN,40.693287,-73.97386
11/10/2022,BROOKLYN,40.662632,-73.89759
11/10/2022,BROOKLYN,40.6931,-73.95489
11/10/2022,BROOKLYN,40.635868,-74.00559
11/10/2022,BROOKLYN,40.638523,-73.97319
11/10/2022,BROOKLYN,40.68812,-73.9117
11/10/2022,BROOKLYN,40.70113,-73.96087
11/10/2022,BROOKLYN,40.680214,-73.94628
11/10/2022,BROOKLYN,40.675735,-73.89686
11/10/2022,BROOKLYN,40.69358,-73.98176
11/10/2022,BROOKLYN,40.704308,-73.91924
11/10/2022,BROOKLYN,40.648705,-74.010254
11/10/2022,BROOKLYN,40.633514,-74.026955
11/10/2022,BROOKLYN,40.710342,-73.92294
11/10/2022,BROOKLYN,40.639076,-73.92587
11/10/2022,BROOKLYN,40.66283,-73.92615
11/10/2022,BROOKLYN,40.651546,-73.95257
11/10/2022,BROOKLYN,40.661358,-73.954216
11/10/2022,BROOKLYN,40.650856,-73.9486
11/10/2022,BROOKLYN,40.643425,-73.94588
11/10/2022,BROOKLYN,40.68075,-73.91331
11/10/2022,BROOKLYN,40.627605,-73.95091
11/10/2022,BROOKLYN,40.638447,-73.94247
11/10/2022,BROOKLYN,40.65415,-73.949936
11/10/2022,BROOKLYN,40.63628,-73.96539
11/10/2022,BROOKLYN,40.69442,-73.93135
11/10/2022,BROOKLYN,40.674644,-73.88618
11/10/2022,BROOKLYN,40.678455,-73.949684
11/11/2022,BROOKLYN,40.631805,-73.988304
11/11/2022,BROOKLYN,40.684338,-73.914764
11/11/2022,BROOKLYN,40.6174,-73.92478
11/11/2022,BROOKLYN,40.61458,-74.022804
11/11/2022,BROOKLYN,40.63223,-74.011856
11/11/2022,BROOKLYN,40.702522,-73.942406
11/11/2022,BROOKLYN,40.593323,-73.964645
11/11/2022,BROOKLYN,40.685844,-73.91472
11/11/2022,BROOKLYN,40.619694,-74.00645
11/11/2022,BROOKLYN,40.711197,-73.94851
11/11/2022,BROOKLYN,40.724335,-73.94909
11/11/2022,BROOKLYN,40.594124,-73.93779
11/11/2022,BROOKLYN,40.57698,-73.981575
11/11/2022,BROOKLYN,40.642376,-73.99524
11/11/2022,BROOKLYN,40.676674,-73.87764
11/11/2022,BROOKLYN,40.645336,-73.90102
11/11/2022,BROOKLYN,40.610344,-73.954445
11/11/2022,BROOKLYN,40.60913,-73.95741
11/11/2022,BROOKLYN,40.5988,-73.98866
11/11/2022,BROOKLYN,40.715225,-73.9445
11/11/2022,BROOKLYN,40.632618,-73.973206
11/11/2022,BROOKLYN,40.626175,-74.026306
11/11/2022,BROOKLYN,40.615517,-73.96052
11/11/2022,BROOKLYN,40.673916,-73.87312
11/11/2022,BROOKLYN,40.650208,-73.959984
11/11/2022,BROOKLYN,40.65858,-73.92818
11/11/2022,BROOKLYN,40.64275,-73.90378
11/11/2022,BROOKLYN,40.60981,-73.92251
11/11/2022,BROOKLYN,40.687134,-73.86929
11/11/2022,BROOKLYN,40.70876,-73.936226
11/11/2022,BROOKLYN,40.644913,-73.97443
11/11/2022,BROOKLYN,40.627472,-73.90326
11/11/2022,BROOKLYN,40.71945,-73.93572
11/11/2022,BROOKLYN,40.69369,-73.93121
11/11/2022,BROOKLYN,40.61779,-74.00941
11/11/2022,BROOKLYN,40.630207,-73.91842
11/11/2022,BROOKLYN,40.656593,-73.898705
11/11/2022,BROOKLYN,40.671535,-73.957664
11/11/2022,BROOKLYN,40.69479,-73.99431
11/11/2022,BROOKLYN,40.720295,-73.95874
11/11/2022,BROOKLYN,40.71532,-73.9387
11/11/2022,BROOKLYN,40.605698,-73.95866
11/11/2022,BROOKLYN,40.6135,-73.93424
11/11/2022,BROOKLYN,40.64165,-73.90378
11/11/2022,BROOKLYN,40.583374,-73.95126
11/11/2022,BROOKLYN,40.67784,-73.99374
11/11/2022,BROOKLYN,40.671448,-73.89001
11/11/2022,BROOKLYN,40.710785,-73.95995
11/11/2022,BROOKLYN,40.661003,-73.94776
11/11/2022,BROOKLYN,40.66803,-73.983955
11/11/2022,BROOKLYN,40.677063,-73.89821
11/11/2022,BROOKLYN,40.60981,-73.92251
11/11/2022,BROOKLYN,40.654316,-73.922165
11/11/2022,BROOKLYN,40.653812,-73.95567
11/11/2022,BROOKLYN,40.680702,-73.97037
11/11/2022,BROOKLYN,40.64759,-74.01142
11/11/2022,BROOKLYN,40.677437,-73.99648
11/11/2022,BROOKLYN,40.64457,-73.94502
11/11/2022,BROOKLYN,40.688084,-73.876686
11/11/2022,BROOKLYN,40.600628,-74.00361
11/11/2022,BROOKLYN,0,0
11/11/2022,BROOKLYN,40.628765,-73.92373
11/11/2022,BROOKLYN,40.66366,-73.90146
11/12/2022,BROOKLYN,40.682537,-73.95002
11/12/2022,BROOKLYN,40.63345,-74.005005
11/12/2022,BROOKLYN,40.639496,-73.93392
11/12/2022,BROOKLYN,40.64404,-73.877525
11/12/2022,BROOKLYN,40.7352,-73.95455
11/12/2022,BROOKLYN,40.69365,-73.98333
11/12/2022,BROOKLYN,40.638123,-73.9112
11/12/2022,BROOKLYN,40.605495,-73.98307
11/12/2022,BROOKLYN,40.621777,-73.920395
11/12/2022,BROOKLYN,40.641594,-73.959145
11/12/2022,BROOKLYN,40.67148,-73.898674
11/12/2022,BROOKLYN,40.6732,-74.00798
11/12/2022,BROOKLYN,40.700356,-73.912575
11/12/2022,BROOKLYN,40.67758,-73.98352
11/12/2022,BROOKLYN,40.61642,-73.97445
11/12/2022,BROOKLYN,40.70728,-73.944916
11/12/2022,BROOKLYN,40.654377,-73.90684
11/12/2022,BROOKLYN,40.61695,-73.9579
11/12/2022,BROOKLYN,40.67559,-73.90026
11/12/2022,BROOKLYN,40.64431,-73.93155
11/12/2022,BROOKLYN,0,0
11/12/2022,BROOKLYN,40.701958,-73.9239
11/12/2022,BROOKLYN,40.665478,-73.89527
11/12/2022,BROOKLYN,40.632435,-73.88818
11/12/2022,BROOKLYN,40.640625,-74.014984
11/12/2022,BROOKLYN,40.639793,-73.929115
11/12/2022,BROOKLYN,40.613506,-73.954094
11/12/2022,BROOKLYN,40.641987,-74.01724
11/12/2022,BROOKLYN,40.59208,-73.995224
11/12/2022,BROOKLYN,40.642803,-73.92651
11/12/2022,BROOKLYN,40.656742,-73.92897
11/12/2022,BROOKLYN,40.629704,-73.99999
11/12/2022,BROOKLYN,40.699238,-73.91429
11/12/2022,BROOKLYN,40.67003,-73.99334
11/12/2022,BROOKLYN,40.65017,-73.92921
11/12/2022,BROOKLYN,40.68775,-74.001396
11/12/2022,BROOKLYN,40.634357,-74.01075
11/12/2022,BROOKLYN,40.61222,-73.918846
11/12/2022,BROOKLYN,40.67944,-73.93241
11/12/2022,BROOKLYN,40.706062,-73.91626
11/12/2022,BROOKLYN,40.605312,-73.98493
11/12/2022,BROOKLYN,40.685658,-73.985695
11/13/2022,BROOKLYN,40.69012,-73.96725
11/13/2022,BROOKLYN,40.62361,-73.98567
11/13/2022,BROOKLYN,40.64079,-73.95121
11/13/2022,BROOKLYN,40.66437,-73.93225
11/13/2022,BROOKLYN,40.681572,-73.92579
11/13/2022,BROOKLYN,40.696033,-73.984535
11/13/2022,BROOKLYN,40.630524,-73.98201
11/13/2022,BROOKLYN,40.58937,-73.96813
11/13/2022,BROOKLYN,40.69591,-73.921364
11/13/2022,BROOKLYN,40.67329,-73.95703
11/13/2022,BROOKLYN,40.637177,-74.02736
11/13/2022,BROOKLYN,40.658173,-73.92339
11/13/2022,BROOKLYN,40.67591,-73.89492
11/13/2022,BROOKLYN,40.68166,-73.97504
11/13/2022,BROOKLYN,40.625973,-73.97624
11/13/2022,BROOKLYN,40.66778,-73.996185
11/13/2022,BROOKLYN,40.632736,-74.033165
11/13/2022,BROOKLYN,40.6149,-73.91966
11/13/2022,BROOKLYN,40.685226,-73.978294
11/13/2022,BROOKLYN,40.63045,-73.909874
11/13/2022,BROOKLYN,40.644806,-73.92383
11/13/2022,BROOKLYN,40.65993,-73.891655
11/13/2022,BROOKLYN,40.689297,-73.87406
11/13/2022,BROOKLYN,40.638287,-73.99781
11/13/2022,BROOKLYN,40.612083,-74.01066
11/13/2022,BROOKLYN,40.67175,-73.89685
11/13/2022,BROOKLYN,40.640583,-73.91894
11/13/2022,BROOKLYN,40.719574,-73.93706
11/13/2022,BROOKLYN,40.617683,-73.917076
11/13/2022,BROOKLYN,40.591026,-73.97408
11/13/2022,BROOKLYN,40.636913,-73.987724
11/13/2022,BROOKLYN,40.631454,-73.992256
11/13/2022,BROOKLYN,40.667923,-73.86136
11/13/2022,BROOKLYN,40.64601,-73.96025
11/13/2022,BROOKLYN,40.668507,-73.92561
11/13/2022,BROOKLYN,40.574085,-73.97672
11/13/2022,BROOKLYN,40.600082,-73.96591
11/13/2022,BROOKLYN,40.636333,-73.967964
11/13/2022,BROOKLYN,40.65474,-73.90693
11/13/2022,BROOKLYN,40.64978,-73.94947
11/13/2022,BROOKLYN,40.66551,-73.992775
11/13/2022,BROOKLYN,40.638603,-73.94827
11/13/2022,BROOKLYN,40.67768,-74.012535
11/13/2022,BROOKLYN,40.65239,-73.92655
11/13/2022,BROOKLYN,40.61783,-73.961754
11/13/2022,BROOKLYN,40.703403,-73.917786
11/13/2022,BROOKLYN,40.631577,-73.946335
11/13/2022,BROOKLYN,40.661953,-73.99649
11/13/2022,BROOKLYN,40.61304,-73.92621
11/13/2022,BROOKLYN,40.629143,-73.923134
11/13/2022,BROOKLYN,40.69534,-73.93651
11/13/2022,BROOKLYN,40.61957,-73.93355
11/13/2022,BROOKLYN,40.72214,-73.94724
11/13/2022,BROOKLYN,40.63769,-74.00256
11/13/2022,BROOKLYN,40.667583,-73.956795
11/13/2022,BROOKLYN,40.681763,-73.99428
11/14/2022,BROOKLYN,40.68908,-73.99239
11/14/2022,BROOKLYN,40.687534,-73.9775
11/14/2022,BROOKLYN,40.72286,-73.93904
11/14/2022,BROOKLYN,40.66885,-73.91635
11/14/2022,BROOKLYN,40.67058,-73.93096
11/14/2022,BROOKLYN,40.676662,-73.86938
11/14/2022,BROOKLYN,40.640175,-73.99499
11/14/2022,BROOKLYN,40.71786,-73.96223
11/14/2022,BROOKLYN,40.676014,-73.90511
11/14/2022,BROOKLYN,40.628765,-74.01531
11/14/2022,BROOKLYN,40.64703,-73.92019
11/14/2022,BROOKLYN,40.652878,-73.87706
11/14/2022,BROOKLYN,40.654953,-74.00703
11/14/2022,BROOKLYN,40.693226,-73.96785
11/14/2022,BROOKLYN,40.63908,-73.97979
11/14/2022,BROOKLYN,40.65542,-73.9229
11/14/2022,BROOKLYN,40.63574,-73.90853
11/14/2022,BROOKLYN,40.65808,-73.8892
11/14/2022,BROOKLYN,40.592598,-73.995735
11/14/2022,BROOKLYN,40.647076,-73.94435
11/14/2022,BROOKLYN,40.66685,-73.8907
11/14/2022,BROOKLYN,40.692474,-73.99049
11/14/2022,BROOKLYN,40.624653,-73.99933
11/14/2022,BROOKLYN,40.642105,-73.98436
11/14/2022,BROOKLYN,40.673332,-73.886086
11/14/2022,BROOKLYN,40.600555,-73.94064
11/14/2022,BROOKLYN,40.663208,-73.870384
11/14/2022,BROOKLYN,40.734104,-73.95869
11/14/2022,BROOKLYN,40.65476,-74.00724
11/14/2022,BROOKLYN,40.624653,-73.99933
11/14/2022,BROOKLYN,40.693752,-73.9862
11/14/2022,BROOKLYN,40.689137,-73.990715
11/14/2022,BROOKLYN,40.642063,-73.97932
11/14/2022,BROOKLYN,40.663776,-73.889915
11/14/2022,BROOKLYN,40.69697,-73.90653
11/14/2022,BROOKLYN,40.63258,-73.88831
11/14/2022,BROOKLYN,40.653805,-73.93061
11/14/2022,BROOKLYN,40.670994,-73.95496
11/14/2022,BROOKLYN,40.70166,-73.961464
11/14/2022,BROOKLYN,40.67183,-73.98831
11/14/2022,BROOKLYN,40.683037,-73.96478
11/14/2022,BROOKLYN,40.61352,-73.97816
11/14/2022,BROOKLYN,,
11/14/2022,BROOKLYN,40.63736,-73.96807
11/14/2022,BROOKLYN,40.682655,-73.910034
11/14/2022,BROOKLYN,40.668888,-73.92138
11/14/2022,BROOKLYN,40.699303,-73.958984
11/14/2022,BROOKLYN,40.599617,-73.911316
11/14/2022,BROOKLYN,40.684204,-73.96396
11/14/2022,BROOKLYN,40.669403,-73.912605
11/14/2022,BROOKLYN,40.704956,-73.93152
11/14/2022,BROOKLYN,40.65531,-73.90318
11/14/2022,BROOKLYN,40.662556,-73.91963
11/14/2022,BROOKLYN,40.710716,-73.95359
11/14/2022,BROOKLYN,40.632996,-73.99782
11/14/2022,BROOKLYN,40.642303,-74.01324
11/14/2022,BROOKLYN,40.719116,-73.95532
11/14/2022,BROOKLYN,40.655273,-74.0105
11/14/2022,BROOKLYN,40.680893,-73.871376
11/14/2022,BROOKLYN,40.644432,-73.9296
11/14/2022,BROOKLYN,40.692226,-73.930916
11/15/2022,BROOKLYN,40.60547,-73.96074
11/15/2022,BROOKLYN,40.674667,-73.86792
11/15/2022,BROOKLYN,40.70113,-73.96087
11/15/2022,BROOKLYN,40.647724,-73.91431
11/15/2022,BROOKLYN,40.70938,-73.9371
11/15/2022,BROOKLYN,40.638363,-73.900116
11/15/2022,BROOKLYN,40.609688,-73.96503
11/15/2022,BROOKLYN,40.638966,-73.94251
11/15/2022,BROOKLYN,40.649525,-73.98072
11/15/2022,BROOKLYN,40.667553,-73.89671
11/15/2022,BROOKLYN,40.66216,-73.87284
11/15/2022,BROOKLYN,40.68536,-73.88221
11/15/2022,BROOKLYN,40.591705,-73.96071
11/15/2022,BROOKLYN,0,0
11/15/2022,BROOKLYN,40.668797,-73.93113
11/15/2022,BROOKLYN,40.621803,-74.02513
11/15/2022,BROOKLYN,40.64485,-73.911125
11/15/2022,BROOKLYN,40.68814,-73.99751
11/15/2022,BROOKLYN,40.593906,-73.959404
11/15/2022,BROOKLYN,40.633083,-74.00558
11/15/2022,BROOKLYN,40.625896,-73.98342
11/15/2022,BROOKLYN,40.677025,-73.95268
11/15/2022,BROOKLYN,40.639503,-74.029274
11/15/2022,BROOKLYN,40.68016,-73.893196
11/15/2022,BROOKLYN,40.602573,-73.959
11/15/2022,BROOKLYN,40.677406,-73.983055
11/15/2022,BROOKLYN,40.69687,-73.96472
11/15/2022,BROOKLYN,40.662743,-73.885124
11/15/2022,BROOKLYN,40.659832,-73.897606
11/15/2022,BROOKLYN,40.683266,-73.96587
11/15/2022,BROOKLYN,40.639854,-73.89781
11/15/2022,BROOKLYN,40.716805,-73.94306
11/15/2022,BROOKLYN,40.713886,-73.95981
11/15/2022,BROOKLYN,40.7138,-73.93319
11/15/2022,BROOKLYN,40.633858,-73.911446
11/15/2022,BROOKLYN,40.67006,-73.890564
11/15/2022,BROOKLYN,0,0
11/15/2022,BROOKLYN,40.66925,-73.93944
11/15/2022,BROOKLYN,40.62795,-74.00667
11/15/2022,BROOKLYN,40.60223,-73.93427
11/15/2022,BROOKLYN,40.66602,-73.896324
11/15/2022,BROOKLYN,40.67274,-73.899
11/15/2022,BROOKLYN,40.664024,-73.9455
11/15/2022,BROOKLYN,40.70136,-73.98286
11/15/2022,BROOKLYN,40.671406,-73.96133
11/15/2022,BROOKLYN,40.627777,-73.95996
11/15/2022,BROOKLYN,40.670887,-73.93649
11/15/2022,BROOKLYN,0,0
11/15/2022,BROOKLYN,40.66881,-73.93159
11/15/2022,BROOKLYN,40.70159,-73.94875
11/15/2022,BROOKLYN,40.60226,-74.003075
11/15/2022,BROOKLYN,0,0
11/15/2022,BROOKLYN,40.618652,-73.9317
11/15/2022,BROOKLYN,40.704735,-73.93928
11/15/2022,BROOKLYN,40.717518,-73.96474
11/15/2022,BROOKLYN,40.616848,-73.91169
11/15/2022,BROOKLYN,40.63039,-73.93006
11/15/2022,BROOKLYN,40.632156,-73.98435
11/15/2022,BROOKLYN,40.696198,-73.935425
11/15/2022,BROOKLYN,40.662174,-73.953705
11/15/2022,BROOKLYN,40.677715,-73.93587
11/15/2022,BROOKLYN,40.649628,-73.97672
11/15/2022,BROOKLYN,40.68936,-73.92985
11/15/2022,BROOKLYN,40.688168,-73.92712
11/15/2022,BROOKLYN,40.642796,-73.97945
11/15/2022,BROOKLYN,40.718082,-73.95229
11/15/2022,BROOKLYN,40.65957,-73.92251
11/15/2022,BROOKLYN,40.696194,-73.935616
11/15/2022,BROOKLYN,40.670456,-73.9151
11/15/2022,BROOKLYN,40.58662,-73.97336
11/16/2022,BROOKLYN,40.70166,-73.961464
11/16/2022,BROOKLYN,40.586327,-73.93227
11/16/2022,BROOKLYN,40.65289,-73.866745
11/16/2022,BROOKLYN,40.70066,-73.98775
11/16/2022,BROOKLYN,40.652462,-73.92285
11/16/2022,BROOKLYN,40.673504,-73.995224
11/16/2022,BROOKLYN,40.6794,-73.87956
11/16/2022,BROOKLYN,40.629955,-74.02542
11/16/2022,BROOKLYN,40.61847,-74.021225
11/16/2022,BROOKLYN,40.700104,-73.94726
11/16/2022,BROOKLYN,40.702404,-73.985954
11/16/2022,BROOKLYN,40.661137,-73.89699
11/16/2022,BROOKLYN,40.71148,-73.9456
11/16/2022,BROOKLYN,40.667305,-73.96538
11/16/2022,BROOKLYN,40.66343,-73.95874
11/16/2022,BROOKLYN,40.626766,-73.993546
11/16/2022,BROOKLYN,40.652794,-73.946884
11/16/2022,BROOKLYN,40.654102,-73.9258
11/16/2022,BROOKLYN,40.65597,-73.959946
11/16/2022,BROOKLYN,40.67536,-73.969696
11/16/2022,BROOKLYN,40.6572,-74.004684
11/16/2022,BROOKLYN,40.632782,-73.987274
11/16/2022,BROOKLYN,40.64962,-73.874306
11/16/2022,BROOKLYN,40.70739,-73.95054
11/16/2022,BROOKLYN,40.59793,-73.9855
11/16/2022,BROOKLYN,40.633945,-74.02083
11/16/2022,BROOKLYN,40.66959,-73.9959
11/16/2022,BROOKLYN,40.679733,-73.97432
11/16/2022,BROOKLYN,40.654858,-73.93846
11/16/2022,BROOKLYN,40.591454,-73.95114
11/16/2022,BROOKLYN,40.62143,-74.02299
11/16/2022,BROOKLYN,40.62417,-73.97048
11/16/2022,BROOKLYN,40.69875,-73.98862
11/16/2022,BROOKLYN,40.667515,-73.98634
11/16/2022,BROOKLYN,40.664516,-73.99709
11/16/2022,BROOKLYN,40.72454,-73.948135
11/16/2022,BROOKLYN,40.612312,-73.983055
11/16/2022,BROOKLYN,40.57676,-73.99022
11/16/2022,BROOKLYN,40.627377,-74.00726
11/16/2022,BROOKLYN,40.627026,-73.9762
11/16/2022,BROOKLYN,40.632294,-73.96678
11/16/2022,BROOKLYN,40.646717,-73.908195
11/16/2022,BROOKLYN,40.646793,-73.92213
11/16/2022,BROOKLYN,40.683514,-73.97596
11/16/2022,BROOKLYN,40.622112,-73.93401
11/16/2022,BROOKLYN,40.578922,-73.98542
11/16/2022,BROOKLYN,40.6999,-73.96168
11/16/2022,BROOKLYN,40.681282,-73.90872
11/16/2022,BROOKLYN,40.62709,-73.94403
11/16/2022,BROOKLYN,40.586517,-73.967575
11/16/2022,BROOKLYN,40.619484,-73.918274
11/16/2022,BROOKLYN,40.674812,-73.86363
11/16/2022,BROOKLYN,40.593323,-73.964645
11/16/2022,BROOKLYN,40.678555,-73.88434
11/16/2022,BROOKLYN,40.711815,-73.93799
11/16/2022,BROOKLYN,40.706352,-73.9319
11/16/2022,BROOKLYN,40.67811,-73.89762
11/16/2022,BROOKLYN,40.712666,-73.94105
11/16/2022,BROOKLYN,40.57343,-73.99175
11/16/2022,BROOKLYN,40.63039,-73.93006
11/16/2022,BROOKLYN,40.647247,-74.01691
11/16/2022,BROOKLYN,40.58253,-73.95723
11/16/2022,BROOKLYN,40.684147,-73.922966
11/16/2022,BROOKLYN,40.644253,-73.93252
11/16/2022,BROOKLYN,40.69109,-73.92488
11/16/2022,BROOKLYN,40.662846,-73.94284
11/16/2022,BROOKLYN,40.680016,-73.87743
11/16/2022,BROOKLYN,40.65531,-73.90318
11/16/2022,BROOKLYN,40.61757,-73.95485
11/16/2022,BROOKLYN,40.68214,-73.92591
11/16/2022,BROOKLYN,40.58877,-73.98597
11/16/2022,BROOKLYN,40.672073,-73.91135
11/16/2022,BROOKLYN,40.640316,-73.98428
11/17/2022,BROOKLYN,40.62853,-74.02305
11/17/2022,BROOKLYN,40.643143,-73.901474
11/17/2022,BROOKLYN,40.62741,-73.96569
11/17/2022,BROOKLYN,40.690346,-73.99206
11/17/2022,BROOKLYN,40.627872,-73.98481
11/17/2022,BROOKLYN,40.618324,-73.95719
11/17/2022,BROOKLYN,40.634132,-73.98949
11/17/2022,BROOKLYN,40.63061,-74.02453
11/17/2022,BROOKLYN,40.672005,-73.99389
11/17/2022,BROOKLYN,40.645195,-73.962265
11/17/2022,BROOKLYN,40.66111,-73.93137
11/17/2022,BROOKLYN,40.63613,-73.97274
11/17/2022,BROOKLYN,40.607864,-73.981636
11/17/2022,BROOKLYN,40.719166,-73.94854
11/17/2022,BROOKLYN,40.61747,-73.98129
11/17/2022,BROOKLYN,40.6717,-73.9793
11/17/2022,BROOKLYN,40.64574,-73.912094
11/17/2022,BROOKLYN,40.609375,-73.98096
11/17/2022,BROOKLYN,40.72221,-73.957565
11/17/2022,BROOKLYN,40.7022,-73.99289
11/17/2022,BROOKLYN,40.65415,-73.949936
11/17/2022,BROOKLYN,40.687866,-73.96879
11/17/2022,BROOKLYN,40.620197,-73.96235
11/17/2022,BROOKLYN,40.686977,-73.96352
11/17/2022,BROOKLYN,40.671677,-73.97925
11/17/2022,BROOKLYN,40.677563,-73.93309
11/17/2022,BROOKLYN,,
11/17/2022,BROOKLYN,40.62685,-73.97643
11/17/2022,BROOKLYN,40.702686,-73.92084
11/17/2022,BROOKLYN,40.715706,-73.958755
11/17/2022,BROOKLYN,40.714336,-73.94637
11/17/2022,BROOKLYN,40.70377,-73.93116
11/17/2022,BROOKLYN,40.65766,-73.89705
11/17/2022,BROOKLYN,40.667526,-73.90342
11/17/2022,BROOKLYN,40.712597,-73.967735
11/17/2022,BROOKLYN,40.708546,-73.92287
11/17/2022,BROOKLYN,40.7118,-73.94224
11/17/2022,BROOKLYN,40.679245,-73.873116
11/17/2022,BROOKLYN,40.68067,-73.885826
11/17/2022,BROOKLYN,40.70728,-73.95879
11/17/2022,BROOKLYN,40.658577,-73.89063
11/17/2022,BROOKLYN,40.67552,-73.892914
11/17/2022,BROOKLYN,40.717197,-73.94654
11/17/2022,BROOKLYN,40.66551,-73.992775
11/17/2022,BROOKLYN,40.70713,-73.93381
11/17/2022,BROOKLYN,40.68956,-73.967125
11/17/2022,BROOKLYN,40.659412,-73.8708
11/17/2022,BROOKLYN,40.662247,-73.86671
11/17/2022,BROOKLYN,40.636772,-73.95971
11/17/2022,BROOKLYN,40.67216,-73.98721
11/17/2022,BROOKLYN,40.592495,-73.98444
11/17/2022,BROOKLYN,40.629616,-73.94248
11/17/2022,BROOKLYN,40.624672,-73.939064
11/17/2022,BROOKLYN,40.649715,-73.975525
11/17/2022,BROOKLYN,40.628414,-73.94139
11/17/2022,BROOKLYN,40.64916,-73.94552
11/17/2022,BROOKLYN,40.701275,-73.98075
11/17/2022,BROOKLYN,40.653286,-73.923744
11/17/2022,BROOKLYN,40.62392,-73.9216
11/17/2022,BROOKLYN,40.641182,-73.944664
11/17/2022,BROOKLYN,40.67916,-73.86235
11/18/2022,BROOKLYN,40.623688,-74.01467
11/18/2022,BROOKLYN,40.59876,-73.97794
11/18/2022,BROOKLYN,40.71786,-73.96223
11/18/2022,BROOKLYN,40.669735,-73.93104
11/18/2022,BROOKLYN,40.648186,-73.9988
11/18/2022,BROOKLYN,40.64701,-73.9328
11/18/2022,BROOKLYN,40.66877,-73.976715
11/18/2022,BROOKLYN,40.67834,-73.95521
11/18/2022,BROOKLYN,40.64703,-73.92019
11/18/2022,BROOKLYN,40.66551,-73.992775
11/18/2022,BROOKLYN,40.71704,-73.95941
11/18/2022,BROOKLYN,40.67463,-73.980034
11/18/2022,BROOKLYN,40.674576,-73.92206
11/18/2022,BROOKLYN,40.66855,-73.990234
11/18/2022,BROOKLYN,40.709946,-73.955505
